Job Title,Company,Location,City,Description,Flagged Terms,Sentiment
Data Analyst - GCSS,Whatfix,"Bengaluru, Karnataka",Bengaluru,"Who are we? Whatfix is a leading global B2B SaaS organization and the largest pure-play enterprise digital adoption platform solution provider. Utilizing GenAI technology, Whatfix enhances all stages of software deployment with application simulation, product analytics, and digital adoption, driving business outcomes such as increased revenue win rates, cost reduction, risk compliance, enhanced productivity, and improved user experience. We have seven offices in the US, India, UK, Germany, Singapore, and Australia, supporting 700+ global customers, including 80+ Fortune 500 companies. Whatfix has raised $265 million to date and is backed by marquee investors, including Softbank, PeakXV, Dragoneer, and Cisco Investments. With over 45% YoY sustainable annual recurring revenue (ARR) growth, Whatfix is among the “Top 50 Indian Software Companies” as per G2 Best Software Awards. Recognized as a “Leader” in the digital adoption platforms (DAP) category for the past 4+ years by leading analyst firms like Gartner, Forrester, IDC, and Everest Group. The sole vendor named as Customers’ Choice: 2024 Gartner® Voice of the Customer for Digital Adoption Platform Report. We also boast a star rating of 4.6 on G2 Crowd 4.5 on Gartner Peer Insights and a high CSAT of 99.8% Highest-Ranking DAP on 2023 Deloitte Technology Fast 500™ North America for Third Consecutive Year Won the Silver for Stevie's Employer of the Year 2023 – Computer Software category and also recognized as Great Place to Work 2022-2023 Only DAP to be among the top 35% companies worldwide in sustainability excellence with EcoVadis Bronze Medal  In this role you will Data Analysis and Insights: Collect, Organise, and Clean data for further processing and analysis. Analyze and identify patterns in key business metrics and KPIs. Conduct in-depth data analysis to uncover trends, patterns, and insights. Use statistical techniques and data mining tools to identify critical metrics and KPIs. Develop and maintain dashboards to track key metrics and KPIs. Conduct ad-hoc data investigations and provide data-driven insights. Develop data visualizations (using tools like Looker Studio, Looker, and Matplotlib) to effectively communicate insights. ETL and Data Engineering: Design, develop, and maintain ETL processes to extract, transform, and load data from various sources. Establish data lineage to track data flow and transformations. Ensure data quality, consistency, and security. Presentation and Communication: Lead presentation of derived data insights for peers and leadership. Capture the pulse of the audience and convert them into data analysis requirements. Data-Driven Tool Development: Design, develop, and maintain data-driven internal tools using no-code/low-code platforms like Retool. Cloud and Database Technologies: Design and implement data solutions on AWS or other cloud platforms. Collaborate with database administrators to ensure optimal database performance and security. Migrate data from legacy systems to cloud-based data platforms.  Perks & Benefits (India) Best-in-class medical insurance coverage Free lunch & dinner buffet Doorstep cab drop facility Education sponsorship Internal job transfer & global mobility programs  Please Note: We strive to live and breathe our Cultural Principles and encourage employees to demonstrate some of these core values like - Customer First; Empathy; Transparency; Fail Fast & Scale Fast; No Hierarchies for Communication; Deep Dive & Innovate; Trust, Do it as you own it; We are an equal opportunity employer and value diverse people because of and not in spite of the differences. We do not discriminate on the basis of race, religion, color, national origin, ethnicity, gender, sexual orientation, age, marital status, veteran status, or disability status.",driven,Positive
Data Analyst,JB Poindexter (India) Private Limited,"Bengaluru, Karnataka",Bengaluru,"Company Overview JB Poindexter (India) Private Limited is a subsidiary of J.B. Poindexter & Co., Inc. a privately held diversified manufacturing company forecasting $2.4B in annual revenue and 8,000 team members in 2024. The eight operating subsidiaries, covering over 50 locations, are engaged in the production of commercial truck bodies, step-vans, utility trucks, funeral coaches, limousines, pickup truck bed enclosures, precision machining, and expandable foam plastic packaging. For more information, visit www.jbpoindexter.com JB Poindexter (India) Private Limited is the captive shared services unit of the J.B. Poindexter & Co., Inc. The company, wholly owned by J. B. Poindexter & Co., Inc. & is headquartered in Houston, Texas, USA.  Position Overview: The Data Analyst supports the enhancement of reporting capabilities and the identification of potential savings opportunities. This individual will collaborate closely with Category Managers and Supply Chain Analysts to fulfill their duties and responsibilities.  Essential Responsibilities: Conduct in-depth data analysis to support supplier consolidation efforts across JBPCO and collaborate with stakeholders to develop actionable recommendations based on data-driven insights. Analyze supplier performance data to identify areas for improvement in delivery performance and contribute to the development and maintenance of a supplier balanced scorecard. Generate and compile detailed reports to support the Supply Chain Analyst, utilizing data visualization tools and reporting software to present key metrics related to cost savings initiatives, supplier performance, and spend analysis. Ensure timely and accurate data entry into the Procurement Savings Tracker, uploading critical information to maintain a comprehensive record of cost savings achievements. Support ongoing efforts in data cleansing and enrichment by identifying and addressing discrepancies in the data to maintain a reliable database for analysis. Conduct data analysis to identify potential savings opportunities within the supply chain and collaborate with category managers to assess payment terms disparity. Required Qualifications: A minimum of a bachelor’s degree in business analytics, supply chain, business administration, or related field. Looking for potential candidate to deep dive and self-driven ability to overlook on the possibilities also. A minimum of 2 years proven experience in Data Analytics, preferably in a procurement or supply chain context. Proficiency in data analysis tools and software including SQL, Excel, and Power BI. Strong analytical skills with the ability to interpret complex data sets and generate actionable insights. Excellent communication and collaboration skills, with the ability to work effectively across teams. Detail-oriented with a commitment to accuracy and data integrity. Bias for action Excellent written and oral communication skills Knowledge of procurement processes, supplier management, and supply chain optimization is a plus. Code of Ethics: JB Poindexter (India) Private Limited, requires the highest standard of ethics in all business dealings, with customers, suppliers, advisors, employees, and authorities. This position shall actively ensure that his/her own activities and those of all employees within the project meet this obligation. JBPCO critical standards and procedures related to expected conduct are detailed on the company website. This position is expected to be familiar with these policies and ensure that they are implemented in all areas of control.",her,Neutral
Data Analyst,JB Poindexter (India) Private Limited,"Bengaluru, Karnataka",Bengaluru,"Company Overview JB Poindexter (India) Private Limited is a subsidiary of J.B. Poindexter & Co., Inc. a privately held diversified manufacturing company forecasting $2.4B in annual revenue and 8,000 team members in 2024. The eight operating subsidiaries, covering over 50 locations, are engaged in the production of commercial truck bodies, step-vans, utility trucks, funeral coaches, limousines, pickup truck bed enclosures, precision machining, and expandable foam plastic packaging. For more information, visit www.jbpoindexter.com JB Poindexter (India) Private Limited is the captive shared services unit of the J.B. Poindexter & Co., Inc. The company, wholly owned by J. B. Poindexter & Co., Inc. & is headquartered in Houston, Texas, USA.  Position Overview: The Data Analyst supports the enhancement of reporting capabilities and the identification of potential savings opportunities. This individual will collaborate closely with Category Managers and Supply Chain Analysts to fulfill their duties and responsibilities.  Essential Responsibilities: Conduct in-depth data analysis to support supplier consolidation efforts across JBPCO and collaborate with stakeholders to develop actionable recommendations based on data-driven insights. Analyze supplier performance data to identify areas for improvement in delivery performance and contribute to the development and maintenance of a supplier balanced scorecard. Generate and compile detailed reports to support the Supply Chain Analyst, utilizing data visualization tools and reporting software to present key metrics related to cost savings initiatives, supplier performance, and spend analysis. Ensure timely and accurate data entry into the Procurement Savings Tracker, uploading critical information to maintain a comprehensive record of cost savings achievements. Support ongoing efforts in data cleansing and enrichment by identifying and addressing discrepancies in the data to maintain a reliable database for analysis. Conduct data analysis to identify potential savings opportunities within the supply chain and collaborate with category managers to assess payment terms disparity. Required Qualifications: A minimum of a bachelor’s degree in business analytics, supply chain, business administration, or related field. Looking for potential candidate to deep dive and self-driven ability to overlook on the possibilities also. A minimum of 2 years proven experience in Data Analytics, preferably in a procurement or supply chain context. Proficiency in data analysis tools and software including SQL, Excel, and Power BI. Strong analytical skills with the ability to interpret complex data sets and generate actionable insights. Excellent communication and collaboration skills, with the ability to work effectively across teams. Detail-oriented with a commitment to accuracy and data integrity. Bias for action Excellent written and oral communication skills Knowledge of procurement processes, supplier management, and supply chain optimization is a plus. Code of Ethics: JB Poindexter (India) Private Limited, requires the highest standard of ethics in all business dealings, with customers, suppliers, advisors, employees, and authorities. This position shall actively ensure that his/her own activities and those of all employees within the project meet this obligation. JBPCO critical standards and procedures related to expected conduct are detailed on the company website. This position is expected to be familiar with these policies and ensure that they are implemented in all areas of control.",his,Neutral
Associate - Data Analyst,Genpact,"Jaipur, Rajasthan",Jaipur,"Genpact (NYSE: G) is a global professional services and solutions firm delivering outcomes that shape the future. Our 125,000+ people across 30+ countries are driven by our innate curiosity, entrepreneurial agility, and desire to create lasting value for clients. Powered by our purpose - the relentless pursuit of a world that works better for people - we serve and transform leading enterprises, including the Fortune Global 500, with our deep business and industry knowledge, digital operations services, and expertise in data, technology, and AI.  We are inviting applications for the role of Associate, Data Analyst In this role, you will be responsible for performing pricing of spare parts along with driving data analytics for the business. This will involve reviewing their pricing on periodic basis, identifying the gaps and making recommendations. Responsibilities Responsible for data extraction, collation and cleaning in MS excel/ access Will be responsible for making the pricing data in ERP up to date. For this he/ she will have to identify the activities to be carried out and then execute those activities Will be responsible for carrying out ad hoc pricing analytics requests Will be responsible for carrying out various statistical and pricing analysis in excel/ access. Will be responsible to bring process efficiencies through digitization and implementation of relevant machine learning algorithms Expected to support the client on data systems and analysis Use statistical tools to sanitize, segment and normalize historical pricing information and master invoice data sets to provide visibility to price rate distribution Qualifications we seek in you! Minimum qualifications Master’s degree in research, statistics, math, economics, or related analytical discipline Fresher from a good institute or university or 2 years of relevant work experience in data analytics domain Curiosity is a must. Preferred qualifications Proficiency with analytical and presentation tools (Excel, VBA, power point) Highly analytical: natural aptitude at gathering, analyzing and leveraging large data sets to make key business decisions Should be good with Basics statistics Should have can-do mindset Knowledge of R, Python, Tableau, Power BI is good to have Genpact is an Equal Opportunity Employer and considers applicants for all positions without regard to race, color, religion or belief, sex, age, national origin, citizenship status, marital status, military/veteran status, genetic information, sexual orientation, gender identity, physical or mental disability or any other characteristic protected by applicable laws. Genpact is committed to creating a dynamic work environment that values respect and integrity, customer focus, and innovation. For more information, visit www.genpact.com. Follow us on Twitter, Facebook, LinkedIn, and YouTube. Furthermore, please do note that Genpact does not charge fees to process job applications and applicants are not required to pay to participate in our hiring process in any other way. Examples of such scams include purchasing a 'starter kit,' paying to apply, or purchasing equipment or training.  JobAssociate Primary LocationIndia-Jaipur ScheduleFull-time Education LevelBachelor's / Graduation / Equivalent Job PostingJun 27, 2025, 2:18:43 PM Unposting DateJul 28, 2025, 1:29:00 PM Master Skills ListOperations Job CategoryFull Time",she,Positive
Business Analyst,Altisource,"Bengaluru, Karnataka",Bengaluru,"Company Description  Are you up to the challenge of working directly with the Executive leadership of a US NASDAQ company on developing and organizing the financial strategy for different lines of business? If yes, keep reading! At Altisource (NASDAQ: ASPS) we build world-class technologies and services for the mortgage and real estate industry and are well poised to help revolutionize how homes are bought, sold, and managed. In the US, we partner with 7 out of the top 10 mortgage servicers, operate one of the top three real estate auction websites, and manage a cooperative which represents a 15%+ market share of the $1.8tn US Originations market. Our Innovation Starts with YOU! Altisource’s Vision to drive innovation that powers the mortgage and real estate lifecycle is made possible by an inclusive culture that celebrates the diverse voices of our employees. We believe that diversity in gender, age, religion, ethnicity, sexual orientation, identity, physical ability, neurodiversity, socioeconomic background, and experience, fosters creativity, challenges groupthink, and makes our Company stronger. At Altisource, anyone can prosper and have a positive impact on our path toward success, irrespective of their background. We are committed to fair and impartial hiring, training, and growth opportunities. We also provide employee training to help foster their ability to work with one another in an inclusive manner. Altisource is an Equal Opportunity Employer, and our employment decisions are based on merit, qualifications, and business needs.  Job Description Key Skills: Techno-functional Expertise: A blend of technical knowledge and business acumen to understand both the technological and business needs, ensuring that the product effectively addresses both aspects. Ability to bridge the gap between technology teams and business stakeholders. Client Interaction Skills: Exceptional ability to interact with clients, understand their needs, and translate those requirements into actionable product features. Proven track record of managing client expectations and ensuring satisfaction with product deliverables. Basic Accounting Knowledge: Understanding of basic accounting principles and financial processes. Ability to apply this knowledge in the context of SaaS products, especially when dealing with financial data, invoicing, or reporting needs. Experience with Scripts and Automation: Strong hands-on experience with scripting (e.g., Python, PowerShell, or Bash) to automate routine tasks and improve system efficiency. Proven ability to implement automation solutions that reduce manual efforts and enhance operational performance. Report Generation: Proficient in generating and interpreting complex reports from various data sources. Expertise in tools such as Microsoft Excel, SQL, and other reporting tools to create actionable insights for stakeholders. Strategic Thinking & Problem Solving: Strong strategic thinking, analytical, and critical problem-solving abilities. Ability to break down complex problems and develop actionable plans for resolution. Data Analysis: Proficiency with SQL and Microsoft Excel to conduct data analysis, interpret results, and derive insights for decision-making. Collaboration Skills: Ability to work effectively across multiple teams and departments, maintaining a flexible and positive attitude, while achieving results. Excellent Communication Skills: Strong verbal and written communication skills with the ability to engage effectively with senior executives and key stakeholders.  Job Description Educational Qualifications: A bachelor’s degree in business, Engineering, Computer Science, or a related field is required. An MBA is a plus but not mandatory.  Qualifications A minimum of 3+ years of relevant experience in a product and operations role, with a strong track record in driving business outcomes through technology solutions. Proven experience in managing IT projects, as well as handling day-to-day operational requests from business stakeholders. Experience working on integration projects is highly desirable and considered a significant advantage.  Additional Information  Competitive salary based on your experience and skills – we believe the top talent deserves the top rupee Bonus Potential – if you go above and beyond, you should be rewarded Good Health Comprehensive insurance plans like Medical, Personal Accident Benefit and Life Insurance Wellness Programs (examples include eye examination, diabetes checkup camp, hemoglobin check and health talks) Happiness 10 paid holidays, plus 26 paid days off per year Lots of employee engagement activities both offsite (examples include family cricket/football games, annual company celebrations and happy hours) and onsite (examples include office stress buster events, holiday parties, and quarterly Living our Values celebrations) Opportunities to join our community service initiatives, including Habitat for Humanity Are you up to the challenge? What are you waiting for? Apply today! If you have any questions or concerns, feel free to reach out to us at Careers@altisource.com We are an equal opportunity employer and value diversity at our company. We do not discriminate on the basis of race, religion, color, national origin, gender, sexual orientation, age, marital status, veteran status, or disability status.",competitive,Positive
Data Analyst,Target,"Bengaluru, Karnataka",Bengaluru,"Job Id: R0000396148 About us: As a Fortune 50 company with more than 400,000 team members worldwide, Target is an iconic brand and one of America's leading retailers. Joining Target means promoting a culture of mutual care and respect and striving to make the most meaningful and positive impact. Becoming a Target team member means joining a community that values different voices and lifts each other up. Here, we believe your unique perspective is important, and you'll build relationships by being authentic and respectful. Overview about TII At Target, we have a timeless purpose and a proven strategy. And that hasn’t happened by accident. Some of the best minds from different backgrounds come together at Target to redefine retail in an inclusive learning environment that values people and delivers world-class outcomes. That winning formula is especially apparent in Bengaluru, where Target in India operates as a fully integrated part of Target’s global team and has more than 4,000 team members supporting the company’s global strategy and operations.Behind one of the world’s best loved brands is a uniquely capable and brilliant team of data scientists, engineers and analysts. The Target Data & Analytics team creates the tools and data products to sustainably educate and enable our business partners to make great data-based decisions at Target. We help develop the technology that personalizes the guest experience, from product recommendations to relevant ad content. We’re also the source of the data and analytics behind Target’s Internet of Things (iOT) applications, fraud detection, Supply Chain optimization and demand forecasting. We play a key role in identifying the test-and-measure or A/B test opportunities that continuously help Target improve the guest experience, whether they love to shop in stores or at Target.com. About the Role Join the Data Analytics (DA) team at TII across domains such as Marketing and Digital, Merchandising, Supply Chain and Logistics, Store Operations, Finance and more. Here you'll collaborate with business leaders to turn data into insights that drive strategic decisions. You’ll be part of a fast-moving, high-impact environment focused on leveraging business intelligence and advanced analytics to solve real-world problems.This role combines technical expertise with business understanding to uncover and communicate actionable insights using cutting-edge statistical and analytical techniques. Key Responsibilities Partner with business teams to deliver data-driven insights and technology solutions Develop innovative analytics solutions to support strategic initiatives Use SQL and data visualization tools to analyze structured and unstructured data Apply statistical models and machine learning techniques to measure business drivers Translate complex analysis into clear, actionable recommendations Continuously explore and adopt new tools, technologies, and methodologies Qualifications Education oBachelor’s in Engineering (B.Tech/B.E.) or oMaster’s in Statistics, Econometrics, Mathematics, or a related field Experience o2–6 years of total experience o1–3 years of relevant hands-on analytics experience Technical Skills Proficiency in SQL (joins, volatile tables, basic query optimization) Strong understanding of DW/BI concepts Experience with BI tools such as Tableau, Domo, MicroStrategy, or Qlik Programming experience in Python, R, or similar open-source technologies Knowledge of analytical techniques: regression, time-series analysis, classification, etc. Familiarity with databases: Teradata, Oracle, Hive Exposure to big data tools and frameworks like Hadoop/HDFS Preferred Experience Domain knowledge in retail, merchandising, or marketing Ability to learn new tools and adapt to evolving business needs Strong problem-solving and decision-making capabilities Excellent communication and presentation skills Curiosity-driven, detail-oriented, and collaborative mindset Proficiency in Microsoft Office Suite Useful Links- Life at Target- https://india.target.com/ Benefits- https://india.target.com/life-at-target/workplace/benefits Culture- https://india.target.com/life-at-target/belonging  Competitive benefits We are proud to provide benefits that support you, your family and your future. Health and well-being Target in India (TII) prioritizes our people by offering healthcare support, fitness programs, teleheath benefits (i.e., screenings and consultations) and 24/7 confidential mental well-being telecounseling support. Financial well-being Your financial well-being is bright with TII's comprehensive flexible insurance program, National Pension System, learning assistance program, day care support and much more. Paid time off TII encourages work-life balance with paid time off like privilege, casual, bereavement and parental leaves that offer support in all stages of life. Competitive pay TII knows our people are everything and proudly provides equitable and competitive pay. Other benefits From digitalized cafeteria solutions to transportation services to broadband reimbursement, enjoy special everyday perks.  Eligibility requirements may vary based on position, average hours worked, length of service and program requirements. Benefits are subject to change. Creating a culture of joy We bring out the best in each other every day. Inclusivity We value diverse voices and approaches. We act with authenticity and respect. We create equitable experiences for all. Connection We build trusted relationships. We collaborate across business functions. We recognize and celebrate progress. Drive We do what is right for Target, our team and guests. We deliver results that matter. We continually learn by valuing progress over perfection.",competitive,Positive
Business Analyst,Yash Technologies,"Hyderabad, Telangana",Hyderabad,"Date: Jun 10, 2025 Job Requisition Id: 58492 Location: Hyderabad, TG, IN Hyderabad, IN YASH Technologies is a leading technology integrator specializing in helping clients reimagine operating models, enhance competitiveness, optimize costs, foster exceptional stakeholder experiences, and drive business transformation.  At YASH, we’re a cluster of the brightest stars working with cutting-edge technologies. Our purpose is anchored in a single truth – bringing real positive changes in an increasingly virtual world and it drives us beyond generational gaps and disruptions of the future.  We are looking forward to hire Digital Transformation Professionals in the following areas :  Analyze client data and operational challenges, including technology, to identify integration and improvement opportunities. Develop and share reusable assets applicable to new projects. Diagnose client problems, conduct analysis, and provide solutions. Frame clients' needs in the context of technology. Manage work according to the project plan to ensure an excellent client experience. Articulate thoughts and ideas clearly and confidently to inspire confidence in team members and clients. Gather and interpret financial information to support proposed recommendations. Interact effectively with colleagues and clients from diverse backgrounds to serve clients efficiently. Understand the client's business, stay updated on sector trends, and learn best practices. Present ideas and cases coherently, supported by relevant data and tools. Comprehend the various aspects of the sales and business development process and take appropriate actions as needed. Focus on effective communication and relationship-building skills. Embrace and embody the organization's purpose and values, seeking opportunities for impact. Demonstrate personal accountability for performance and meeting expectations. Understand how daily work contributes to team and business priorities. Display a strong commitment to personal learning and development, serving as a brand ambassador to attract top talent. Exposure to ERP and Process mining exposure would be advantageous. Ability to create basic process models. Familiarity with standard process modeling notations and tools Ability to perform basic data analysis tasks. Familiarity with standard data analysis techniques and tools Ability to identify basic process improvement opportunities.  At YASH, you are empowered to create a career that will take you to where you want to go while working in an inclusive team environment. We leverage career-oriented skilling models and optimize our collective intelligence aided with technology for continuous learning, unlearning, and relearning at a rapid pace and scale.  Our Hyperlearning workplace is grounded upon four principles Flexible work arrangements, Free spirit, and emotional positivity Agile self-determination, trust, transparency, and open collaboration All Support needed for the realization of business goals, Stable employment with a great atmosphere and ethical corporate culture",emotional,Positive
Analyst - Data Analytics,KPMG,"Bengaluru, Karnataka",Bengaluru,"JOB DESCRIPTION  About KPMG in India  KPMG entities in India are professional services firm(s). These Indian member firms are affiliated with KPMG International Limited. KPMG was established in India in August 1993. Our professionals leverage the global network of firms, and are conversant with local laws, regulations, markets and competition. KPMG has offices across India in Ahmedabad, Bengaluru, Chandigarh, Chennai, Gurugram, Jaipur, Hyderabad, Jaipur, Kochi, Kolkata, Mumbai, Noida, Pune, Vadodara and Vijayawada.  KPMG entities in India offer services to national and international clients in India across sectors. We strive to provide rapid, performance-based, industry-focused and technology-enabled services, which reflect a shared knowledge of global and local industries and our experience of the Indian business environment.  TempHtmlFile  Job Title : Analyst  Location: Bangalore  Overview  To drive and support the business change activities required to underpin Shell’s Audit simplification agenda. Shell is focused on aligning and simplifying Internal audit to increase business value which will drive significant and ongoing change in all parts of the business, supporting the business’ growth agenda. The role is delivery focused and will lead Audit -driven business change in a programme or project environment.  T he primary purpose of the role is to:  · Work on IT Audit and related services like control testing (ITGC / SOX) and SOP designing.  · Support in reviews of audit processes like IT Audit, ITGC, ISO27001 and SOX audit.  · Work on Change Management, Incident Management and user access control.  Technical Skills & Experience  · Individual contributor in an Audit team handling a project pertaining to a client.  · Able to understand procedures to be followed for execution & documentation of below projects:  o ITGC Audit.  o SOX audit.  o Change Management  Soft Skills & Experience  · High delivery impact in IT Audit activities  · Process knowledge of business functions  · Understanding of Audit approaches  · Proven track record of building strong stakeholder relationships at different organizational levels  · Able to produce high quality deliverables and activities  · Resilient and able to manage challenges in variety of work / sectors  · Results/outcomes-oriented way of working  · Confident and able to work in any type of work environment  · Excellent oral and written presentation skills  Qualification: BTech, BCA Graduate or any computer science graduate with 1-3 years of ITGC experience. Certifications in IT audits and ISO27001 would be preferred  Selection Process: 2 rounds of technical interview followed by business head and ICOE round for culture fitment.  Equal employment opportunity information  KPMG India has a policy of providing equal opportunity for all applicants and employees regardless of their color, caste, religion, age, sex/gender, national origin, citizenship, sexual orientation, gender identity or expression, disability or other legally protected status. KPMG India values diversity and we request you to submit the details below to support us in our endeavor for diversity. Providing the below information is voluntary and refusal to submit such information will not be prejudicial to you.  QUALIFICATIONS  Qualifications   Btech/ Mtech/ MCA/BCA   Requires a bachelor's degree or equivalent. Will need good communication skills, a calm voice in a crisis, an ability to efficiently solve new technical problems, and a broad knowledge of computer systems and security.",he,Neutral
Data Analyst - Data Operations,S&P Global,"Ahmedabad, Gujarat",Ahmedabad,"About the Role: Grade Level (for internal use): 07 High quality data (Financial / Non-Financial Data) collation, analysis, extraction and entering the data in work tools as per guideline specifications for assigned vertical Understand the working of the dataset, be aware of the workflows and have strong working knowledge of work tools Providing input and ideas for new collection methods and product enhancements related to the dataset Deliver on predefined individual and team targets including delivering outcomes with quality and excellence. Create tech expertise within department Troubleshoots problems or issues and support team in enhancing the workflow/processes for department Reviewing feedback involving transactions content to help correct errors and establish or refine procedures and processes to improve accuracy.  What’s In It For You?  Our Purpose: Progress is not a self-starter. It requires a catalyst to be set in motion. Information, imagination, people, technology–the right combination can unlock possibility and change the world.  Our world is in transition and getting more complex by the day. We push past expected observations and seek out new levels of understanding so that we can help companies, governments and individuals make an impact on tomorrow. At S&P Global we transform data into Essential Intelligence®, pinpointing risks and opening possibilities. We Accelerate Progress.  Our People: We're more than 35,000 strong worldwide—so we're able to understand nuances while having a broad perspective. Our team is driven by curiosity and a shared belief that Essential Intelligence can help build a more prosperous future for us all.  From finding new ways to measure sustainability to analyzing energy transition across the supply chain to building workflow solutions that make it easy to tap into insight and apply it. We are changing the way people see things and empowering them to make an impact on the world we live in. We’re committed to a more equitable future and to helping our customers find new, sustainable ways of doing business. We’re constantly seeking new solutions that have progress in mind. Join us and help create the critical insights that truly make a difference.  Our Values: Integrity, Discovery, Partnership  At S&P Global, we focus on Powering Global Markets. Throughout our history, the world's leading organizations have relied on us for the Essential Intelligence they need to make confident decisions about the road ahead. We start with a foundation of integrity in all we do, bring a spirit of discovery to our work, and collaborate in close partnership with each other and our customers to achieve shared goals.  Benefits: We take care of you, so you can take care of business. We care about our people. That’s why we provide everything you—and your career—need to thrive at S&P Global.  Our benefits include: Health & Wellness: Health care coverage designed for the mind and body.  Flexible Downtime: Generous time off helps keep you energized for your time on.  Continuous Learning: Access a wealth of resources to grow your career and learn valuable new skills.  Invest in Your Future: Secure your financial future through competitive pay, retirement planning, a continuing education program with a company-matched student loan contribution, and financial wellness programs.  Family Friendly Perks: It’s not just about you. S&P Global has perks for your partners and little ones, too, with some best-in class benefits for families.  Beyond the Basics: From retail discounts to referral incentive awards—small perks can make a big difference. For more information on benefits by country visit: https://spgbenefits.com/benefit-summaries  Global Hiring and Opportunity at S&P Global: At S&P Global, we are committed to fostering a connected and engaged workplace where all individuals have access to opportunities based on their skills, experience, and contributions. Our hiring practices emphasize fairness, transparency, and merit, ensuring that we attract and retain top talent. By valuing different perspectives and promoting a culture of respect and collaboration, we drive innovation and power global markets.  Recruitment Fraud Alert: If you receive an email from a spglobalind.com domain or any other regionally based domains, it is a scam and should be reported to reportfraud@spglobal.com . S&P Global never requires any candidate to pay money for job applications, interviews, offer letters, “pre-employment training” or for equipment/delivery of equipment. Stay informed and protect yourself from recruitment fraud by reviewing our guidelines, fraudulent domains, and how to report suspicious activity here .  -----------------------------------------------------------  Equal Opportunity Employer S&P Global is an equal opportunity employer and all qualified candidates will receive consideration for employment without regard to race/ethnicity, color, religion, sex, sexual orientation, gender identity, national origin, age, disability, marital status, military veteran status, unemployment status, or any other status protected by law. Only electronic job submissions will be considered for employment.  If you need an accommodation during the application process due to a disability, please send an email to: EEO.Compliance@spglobal.com and your request will be forwarded to the appropriate person.  US Candidates Only: The EEO is the Law Poster http://www.dol.gov/ofccp/regs/compliance/posters/pdf/eeopost.pdf describes discrimination protections under federal law. Pay Transparency Nondiscrimination Provision - https://www.dol.gov/sites/dolgov/files/ofccp/pdf/pay-transp_%20English_formattedESQA508c.pdf  ----------------------------------------------------------- 20 - Professional (EEO-2 Job Categories-United States of America), DTMGOP203 - Entry Professional (EEO Job Group), SWP Priority – Ratings - (Strategic Workforce Planning)  Job ID: 316842 Posted On: 2025-06-30 Location: Ahmedabad, Gujarat, India",competitive,Positive
Power BI Developer,WonderBotz,"Pune, Maharashtra",Pune,"About WonderBotz:  WonderBotz is a global leader in intelligent automation and digital transformation solutions. We empower businesses to achieve operational excellence through cutting-edge technologies and expert consulting. Join our dynamic team and be part of a culture that values innovation, collaboration, and continuous learning.  Role and Responsibilities:  We are seeking a highly skilled and experienced Power BI Developer to join our Pune office. The ideal candidate will have a strong background in data visualization, business intelligence, and analytics, with a proven track record of delivering impactful dashboards and reports that drive business decisions.  Expected Activities: Design, develop, and deploy Power BI dashboards and reports based on business requirements. Collaborate with business stakeholders to gather and analyze data needs. Create data models and perform data transformations using Power Query and DAX. Optimize Power BI solutions for performance and scalability. Ensure data accuracy, integrity, and security across all reports. Integrate Power BI with various data sources including SQL Server, Excel, and cloud platforms. Provide support and training to end-users on Power BI tools and functionalities. Stay updated with the latest Power BI features and best practices. Qualifications and Skills: Bachelor’s degree in Computer Science, Information Systems, or a related field. Minimum 5 years of hands-on experience with Power BI development. Strong proficiency in DAX, Power Query (M), and data modeling. Experience with SQL and relational databases. Familiarity with Azure Data Services is a plus. Excellent analytical and problem-solving skills. Strong communication and interpersonal skills. Ability to work independently and in a team-oriented environment. Compensation and start dates: Competitive salary and benefits. Opportunity to work with cutting-edge technologies. Collaborative and inclusive work environment. WonderBotz is an Equal Employment Opportunity employer. mf60T40WSP",competitive,Positive
